source,intel_type,title,description,latitude,longitude,timestamp
Manual Upload,HUMINT,Field Report 1643,Ground report from field asset with directional notes.,28.609133,77.20462,2026-01-23T19:27:00Z
Manual Upload,HUMINT,Field Report 1644,Ground report from field asset with directional notes.,28.524657,77.201052,2026-01-23T19:47:00Z
Manual Upload,HUMINT,Field Report 1645,Ground report from field asset with directional notes.,28.558304,77.207807,2026-01-23T20:07:00Z
Manual Upload,HUMINT,Field Report 1646,Ground report from field asset with directional notes.,28.75708,77.102597,2026-01-23T20:27:00Z
Manual Upload,HUMINT,Field Report 1647,Ground report from field asset with directional notes.,28.705926,76.986558,2026-01-23T20:47:00Z
Manual Upload,HUMINT,Field Report 1648,Ground report from field asset with directional notes.,28.779529,77.053039,2026-01-23T21:07:00Z
Manual Upload,HUMINT,Field Report 1649,Ground report from field asset with directional notes.,28.408494,77.405046,2026-01-23T21:27:00Z
Manual Upload,HUMINT,Field Report 1650,Ground report from field asset with directional notes.,28.737826,77.244637,2026-01-23T21:47:00Z
Manual Upload,HUMINT,Field Report 1651,Ground report from field asset with directional notes.,28.450579,77.115827,2026-01-23T22:07:00Z
Manual Upload,HUMINT,Field Report 1652,Ground report from field asset with directional notes.,28.387878,76.972982,2026-01-23T22:27:00Z
Manual Upload,HUMINT,Field Report 1653,Ground report from field asset with directional notes.,28.847284,77.151451,2026-01-23T22:47:00Z
Manual Upload,HUMINT,Field Report 1654,Ground report from field asset with directional notes.,28.539783,77.227882,2026-01-23T23:07:00Z
Manual Upload,HUMINT,Field Report 1655,Ground report from field asset with directional notes.,28.775773,77.301083,2026-01-23T23:27:00Z
Manual Upload,HUMINT,Field Report 1656,Ground report from field asset with directional notes.,28.580802,77.213187,2026-01-23T23:47:00Z
Manual Upload,HUMINT,Field Report 1657,Ground report from field asset with directional notes.,28.78851,77.213373,2026-01-24T00:07:00Z
Manual Upload,HUMINT,Field Report 1658,Ground report from field asset with directional notes.,28.704467,76.98136,2026-01-24T00:27:00Z
Manual Upload,HUMINT,Field Report 1659,Ground report from field asset with directional notes.,28.471147,77.187617,2026-01-24T00:47:00Z
Manual Upload,HUMINT,Field Report 1660,Ground report from field asset with directional notes.,28.456753,77.069784,2026-01-24T01:07:00Z
Manual Upload,HUMINT,Field Report 1661,Ground report from field asset with directional notes.,28.524055,77.316017,2026-01-24T01:27:00Z
Manual Upload,HUMINT,Field Report 1662,Ground report from field asset with directional notes.,28.611538,77.244573,2026-01-24T01:47:00Z
Manual Upload,HUMINT,Field Report 1663,Ground report from field asset with directional notes.,28.670409,76.981617,2026-01-24T02:07:00Z
Manual Upload,HUMINT,Field Report 1664,Ground report from field asset with directional notes.,28.554644,77.40916,2026-01-24T02:27:00Z
Manual Upload,HUMINT,Field Report 1665,Ground report from field asset with directional notes.,28.422066,77.104221,2026-01-24T02:47:00Z
Manual Upload,HUMINT,Field Report 1666,Ground report from field asset with directional notes.,28.816098,77.288797,2026-01-24T03:07:00Z
Manual Upload,HUMINT,Field Report 1667,Ground report from field asset with directional notes.,28.821522,77.124375,2026-01-24T03:27:00Z
Manual Upload,HUMINT,Field Report 1668,Ground report from field asset with directional notes.,28.452429,77.153958,2026-01-24T03:47:00Z
Manual Upload,HUMINT,Field Report 1669,Ground report from field asset with directional notes.,28.478086,77.417792,2026-01-24T04:07:00Z
Manual Upload,HUMINT,Field Report 1670,Ground report from field asset with directional notes.,28.564879,77.036964,2026-01-24T04:27:00Z
Manual Upload,HUMINT,Field Report 1671,Ground report from field asset with directional notes.,28.663276,77.269882,2026-01-24T04:47:00Z
Manual Upload,HUMINT,Field Report 1672,Ground report from field asset with directional notes.,28.492993,77.420089,2026-01-24T05:07:00Z
Manual Upload,HUMINT,Field Report 1673,Ground report from field asset with directional notes.,28.704098,77.314086,2026-01-24T05:27:00Z
Manual Upload,HUMINT,Field Report 1674,Ground report from field asset with directional notes.,28.814944,77.11387,2026-01-24T05:47:00Z
Manual Upload,HUMINT,Field Report 1675,Ground report from field asset with directional notes.,28.834036,77.285668,2026-01-24T06:07:00Z
Manual Upload,HUMINT,Field Report 1676,Ground report from field asset with directional notes.,28.820768,77.163602,2026-01-24T06:27:00Z
Manual Upload,HUMINT,Field Report 1677,Ground report from field asset with directional notes.,28.369014,77.370777,2026-01-24T06:47:00Z
Manual Upload,HUMINT,Field Report 1678,Ground report from field asset with directional notes.,28.552466,77.380317,2026-01-24T07:07:00Z
Manual Upload,HUMINT,Field Report 1679,Ground report from field asset with directional notes.,28.458648,77.348613,2026-01-24T07:27:00Z
Manual Upload,HUMINT,Field Report 1680,Ground report from field asset with directional notes.,28.490613,76.964215,2026-01-24T07:47:00Z
Manual Upload,HUMINT,Field Report 1681,Ground report from field asset with directional notes.,28.710162,76.9799,2026-01-24T08:07:00Z
Manual Upload,HUMINT,Field Report 1682,Ground report from field asset with directional notes.,28.747463,77.023444,2026-01-24T08:27:00Z
Manual Upload,HUMINT,Field Report 1683,Ground report from field asset with directional notes.,28.70865,76.994262,2026-01-24T08:47:00Z
Manual Upload,HUMINT,Field Report 1684,Ground report from field asset with directional notes.,28.42109,77.038462,2026-01-24T09:07:00Z
Manual Upload,HUMINT,Field Report 1685,Ground report from field asset with directional notes.,28.759495,76.99225,2026-01-24T09:27:00Z
Manual Upload,HUMINT,Field Report 1686,Ground report from field asset with directional notes.,28.63237,77.042683,2026-01-24T09:47:00Z
Manual Upload,HUMINT,Field Report 1687,Ground report from field asset with directional notes.,28.733946,77.436659,2026-01-24T10:07:00Z
Manual Upload,HUMINT,Field Report 1688,Ground report from field asset with directional notes.,28.721412,77.30651,2026-01-24T10:27:00Z
Manual Upload,HUMINT,Field Report 1689,Ground report from field asset with directional notes.,28.506303,77.102219,2026-01-24T10:47:00Z
Manual Upload,HUMINT,Field Report 1690,Ground report from field asset with directional notes.,28.791654,77.08975,2026-01-24T11:07:00Z
Manual Upload,HUMINT,Field Report 1691,Ground report from field asset with directional notes.,28.744395,77.156453,2026-01-24T11:27:00Z
Manual Upload,HUMINT,Field Report 1692,Ground report from field asset with directional notes.,28.8067,77.060063,2026-01-24T11:47:00Z
Manual Upload,HUMINT,Field Report 1693,Ground report from field asset with directional notes.,28.407152,77.382227,2026-01-24T12:07:00Z
Manual Upload,HUMINT,Field Report 1694,Ground report from field asset with directional notes.,28.464294,77.218113,2026-01-24T12:27:00Z
Manual Upload,HUMINT,Field Report 1695,Ground report from field asset with directional notes.,28.381748,77.19841,2026-01-24T12:47:00Z
Manual Upload,HUMINT,Field Report 1696,Ground report from field asset with directional notes.,28.419603,76.978016,2026-01-24T13:07:00Z
Manual Upload,HUMINT,Field Report 1697,Ground report from field asset with directional notes.,28.557932,77.000804,2026-01-24T13:27:00Z
Manual Upload,HUMINT,Field Report 1698,Ground report from field asset with directional notes.,28.710708,76.9927,2026-01-24T13:47:00Z
Manual Upload,HUMINT,Field Report 1699,Ground report from field asset with directional notes.,28.581874,77.144451,2026-01-24T14:07:00Z
Manual Upload,HUMINT,Field Report 1700,Ground report from field asset with directional notes.,28.733073,77.180012,2026-01-24T14:27:00Z
Manual Upload,HUMINT,Field Report 1701,Ground report from field asset with directional notes.,28.748463,77.290438,2026-01-24T14:47:00Z
Manual Upload,HUMINT,Field Report 1702,Ground report from field asset with directional notes.,28.61571,77.446254,2026-01-24T15:07:00Z
Manual Upload,HUMINT,Field Report 1703,Ground report from field asset with directional notes.,28.748175,77.321455,2026-01-24T15:27:00Z
Manual Upload,HUMINT,Field Report 1704,Ground report from field asset with directional notes.,28.385779,76.966106,2026-01-24T15:47:00Z
Manual Upload,HUMINT,Field Report 1705,Ground report from field asset with directional notes.,28.440255,77.388744,2026-01-24T16:07:00Z
Manual Upload,HUMINT,Field Report 1706,Ground report from field asset with directional notes.,28.489301,77.046765,2026-01-24T16:27:00Z
Manual Upload,HUMINT,Field Report 1707,Ground report from field asset with directional notes.,28.594918,77.409781,2026-01-24T16:47:00Z
Manual Upload,HUMINT,Field Report 1708,Ground report from field asset with directional notes.,28.392114,77.149017,2026-01-24T17:07:00Z
Manual Upload,HUMINT,Field Report 1709,Ground report from field asset with directional notes.,28.837311,77.211797,2026-01-24T17:27:00Z
Manual Upload,HUMINT,Field Report 1710,Ground report from field asset with directional notes.,28.476518,77.272607,2026-01-24T17:47:00Z
Manual Upload,HUMINT,Field Report 1711,Ground report from field asset with directional notes.,28.531844,77.319591,2026-01-24T18:07:00Z
Manual Upload,HUMINT,Field Report 1712,Ground report from field asset with directional notes.,28.376555,77.179265,2026-01-24T18:27:00Z
Manual Upload,HUMINT,Field Report 1713,Ground report from field asset with directional notes.,28.785611,77.25983,2026-01-24T18:47:00Z
Manual Upload,HUMINT,Field Report 1714,Ground report from field asset with directional notes.,28.507803,77.039549,2026-01-24T19:07:00Z
Manual Upload,HUMINT,Field Report 1715,Ground report from field asset with directional notes.,28.637462,77.117777,2026-01-24T19:27:00Z
Manual Upload,HUMINT,Field Report 1716,Ground report from field asset with directional notes.,28.419583,76.991566,2026-01-24T19:47:00Z
Manual Upload,HUMINT,Field Report 1717,Ground report from field asset with directional notes.,28.622924,76.967731,2026-01-24T20:07:00Z
Manual Upload,HUMINT,Field Report 1718,Ground report from field asset with directional notes.,28.724141,77.32104,2026-01-24T20:27:00Z
Manual Upload,HUMINT,Field Report 1719,Ground report from field asset with directional notes.,28.524728,76.978215,2026-01-24T20:47:00Z
Manual Upload,HUMINT,Field Report 1720,Ground report from field asset with directional notes.,28.81466,77.301158,2026-01-24T21:07:00Z
Manual Upload,HUMINT,Field Report 1721,Ground report from field asset with directional notes.,28.366851,76.96071,2026-01-24T21:27:00Z
Manual Upload,HUMINT,Field Report 1722,Ground report from field asset with directional notes.,28.393109,77.152764,2026-01-24T21:47:00Z
Manual Upload,HUMINT,Field Report 1723,Ground report from field asset with directional notes.,28.647377,77.387502,2026-01-24T22:07:00Z
Manual Upload,HUMINT,Field Report 1724,Ground report from field asset with directional notes.,28.744988,76.976598,2026-01-24T22:27:00Z
Manual Upload,HUMINT,Field Report 1725,Ground report from field asset with directional notes.,28.636691,76.968897,2026-01-24T22:47:00Z
Manual Upload,HUMINT,Field Report 1726,Ground report from field asset with directional notes.,28.775899,77.197214,2026-01-24T23:07:00Z
Manual Upload,HUMINT,Field Report 1727,Ground report from field asset with directional notes.,28.649646,77.152027,2026-01-24T23:27:00Z
Manual Upload,HUMINT,Field Report 1728,Ground report from field asset with directional notes.,28.706705,77.152384,2026-01-24T23:47:00Z
Manual Upload,HUMINT,Field Report 1729,Ground report from field asset with directional notes.,28.819021,77.077835,2026-01-25T00:07:00Z
Manual Upload,HUMINT,Field Report 1730,Ground report from field asset with directional notes.,28.609181,77.084021,2026-01-25T00:27:00Z
Manual Upload,HUMINT,Field Report 1731,Ground report from field asset with directional notes.,28.853966,77.277349,2026-01-25T00:47:00Z
Manual Upload,HUMINT,Field Report 1732,Ground report from field asset with directional notes.,28.603465,77.408288,2026-01-25T01:07:00Z
Manual Upload,HUMINT,Field Report 1733,Ground report from field asset with directional notes.,28.591012,77.398722,2026-01-25T01:27:00Z
Manual Upload,HUMINT,Field Report 1734,Ground report from field asset with directional notes.,28.47582,77.102432,2026-01-25T01:47:00Z
Manual Upload,HUMINT,Field Report 1735,Ground report from field asset with directional notes.,28.729389,77.44052,2026-01-25T02:07:00Z
Manual Upload,HUMINT,Field Report 1736,Ground report from field asset with directional notes.,28.558126,77.087605,2026-01-25T02:27:00Z
Manual Upload,HUMINT,Field Report 1737,Ground report from field asset with directional notes.,28.444058,77.329003,2026-01-25T02:47:00Z
Manual Upload,HUMINT,Field Report 1738,Ground report from field asset with directional notes.,28.579768,77.108929,2026-01-25T03:07:00Z
Manual Upload,HUMINT,Field Report 1739,Ground report from field asset with directional notes.,28.385177,77.164186,2026-01-25T03:27:00Z
Manual Upload,HUMINT,Field Report 1740,Ground report from field asset with directional notes.,28.803803,77.384842,2026-01-25T03:47:00Z
Manual Upload,HUMINT,Field Report 1741,Ground report from field asset with directional notes.,28.857645,77.021512,2026-01-25T04:07:00Z
Manual Upload,HUMINT,Field Report 1742,Ground report from field asset with directional notes.,28.67715,77.06305,2026-01-25T04:27:00Z
Manual Upload,HUMINT,Field Report 1743,Ground report from field asset with directional notes.,28.566796,77.400811,2026-01-25T04:47:00Z
Manual Upload,HUMINT,Field Report 1744,Ground report from field asset with directional notes.,28.594191,77.185156,2026-01-25T05:07:00Z
Manual Upload,HUMINT,Field Report 1745,Ground report from field asset with directional notes.,28.840087,77.190759,2026-01-25T05:27:00Z
Manual Upload,HUMINT,Field Report 1746,Ground report from field asset with directional notes.,28.532801,77.291687,2026-01-25T05:47:00Z
Manual Upload,HUMINT,Field Report 1747,Ground report from field asset with directional notes.,28.430457,77.223968,2026-01-25T06:07:00Z
